Done Machine
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.05071112013084081 | Original: -0.5835128077030408
Output: 0.1133850359255751 | Original: -0.5585822252305238
Output: 0.06403720362187722 | Original: -0.5336516427580067
Output: 0.03792809609429912 | Original: -0.5087210602854896
Output: 0.03619781359235949 | Original: -0.4900231234311017
Output: 0.08262021952439677 | Original: -0.45885989534045535
Output: 0.08846955029285028 | Original: -0.44016195848606754
Output: 0.20885940280221793 | Original: -0.4214640216316797
Output: 0.07925334987907728 | Original: -0.37783550230477475
Output: 0.15018950696529382 | Original: -0.3466722742141284
Output: 0.06218730042449791 | Original: -0.28434581803283565
Output: 0.20034964295146318 | Original: -0.24694994432405998
Output: 0.5286051692091541 | Original: -0.19708877937902577
Output: 0.6282316878979283 | Original: -0.03503999330766461
Output: 0.3105571137382897 | Original: 0.1644046664724722
Output: 0.590755129528431 | Original: 0.41371049119764325
Output: 0.5901130061661808 | Original: 0.7128774808678484
Output: 0.659585686970476 | Original: 1.629076386732852
Output: 0.6609155330210549 | Original: 5.044566185467695
Overall Mean-Squared Error for Fold 8: 1.3012269498901559

