Done Machine
CrossOver 0.75
mutation 0.25
variance 0.1
k 16
popSize 84
Output: 0.09967572019053406 | Original: -0.5897454533211701
Output: 0.04611311863203444 | Original: -0.5585822252305238
Output: 0.07510483008357523 | Original: -0.5336516427580067
Output: 0.030420116326304276 | Original: -0.5149537059036189
Output: 0.15650012843332067 | Original: -0.496255769049231
Output: 0.03080497561664482 | Original: -0.4650925409585846
Output: 0.11017884441508603 | Original: -0.4463946041041968
Output: 0.2526304690274013 | Original: -0.4214640216316797
Output: 0.15958450670985197 | Original: -0.3965334391591626
Output: 0.1206943853872036 | Original: -0.3466722742141284
Output: 0.3366761277680768 | Original: -0.2968111092690942
Output: 0.4850772865205409 | Original: -0.25318258994218923
Output: 0.09853820701696532 | Original: -0.20955407061528433
Output: 0.732700271939933 | Original: -0.07866851263456953
Output: 0.6722616196065149 | Original: 0.15193937523621365
Output: 0.4121664732078957 | Original: 0.23919641389002352
Output: 0.7923812182222975 | Original: 0.6754816071590728
Output: 0.8396023239683719 | Original: 1.3236767514445174
Output: 0.8504294755246395 | Original: 2.5203447101253382
Overall Mean-Squared Error for Fold 6: 0.4478786338284819

