Done Abalone
CrossOver 0.75
mutation 0.25
variance 0.1
k 44
popSize 80
Output: 0.06471204888771713 | Original: -2.1507912663368667
Output: 0.06794818493789188 | Original: -2.1507912663368667
Output: 0.10421619255754769 | Original: -1.8405966969186949
Output: 0.06784311912648473 | Original: -1.8405966969186949
Output: 0.0647052176842108 | Original: -1.8405966969186949
Output: 0.0771174557975011 | Original: -1.8405966969186949
Output: 0.06510825632144929 | Original: -1.8405966969186949
Output: 0.0662614678404309 | Original: -1.530402127500523
Output: 0.12449968344353736 | Original: -1.530402127500523
Output: 0.10348964084932895 | Original: -1.530402127500523
Output: 0.09637429103484627 | Original: -1.530402127500523
Output: 0.19695842882604953 | Original: -1.530402127500523
Output: 0.08049071547700298 | Original: -1.530402127500523
Output: 0.08071923747568566 | Original: -1.530402127500523
Output: 0.07241038660557833 | Original: -1.530402127500523
Output: 0.09821633923702197 | Original: -1.530402127500523
Output: 0.08436939131105187 | Original: -1.530402127500523
Output: 0.09434004857177589 | Original: -1.2202075580823513
Output: 0.08067039225348054 | Original: -1.2202075580823513
Output: 0.08404573582955521 | Original: -1.2202075580823513
Output: 0.2356994576606617 | Original: -1.2202075580823513
Output: 0.1315241249286817 | Original: -1.2202075580823513
Output: 0.6369052057973589 | Original: -1.2202075580823513
Output: 0.148811746072233 | Original: -1.2202075580823513
Output: 0.799793238765151 | Original: -1.2202075580823513
Output: 0.17188557632882012 | Original: -1.2202075580823513
Output: 0.6047757898825004 | Original: -1.2202075580823513
Output: 0.34781436021188766 | Original: -1.2202075580823513
Output: 0.08251617928671827 | Original: -1.2202075580823513
Output: 0.15125451435554305 | Original: -1.2202075580823513
Output: 0.12052522988399107 | Original: -1.2202075580823513
Output: 0.22496485893020624 | Original: -1.2202075580823513
Output: 0.4108651156114597 | Original: -1.2202075580823513
Output: 0.1788594010922251 | Original: -1.2202075580823513
Output: 0.07711176537971638 | Original: -1.2202075580823513
Output: 0.11545850996072263 | Original: -1.2202075580823513
Output: 0.21193115318984224 | Original: -1.2202075580823513
Output: 0.12261128326766761 | Original: -1.2202075580823513
Output: 0.07427812165728122 | Original: -1.2202075580823513
Output: 1.9643472014868009 | Original: -1.2202075580823513
Output: 0.2320177713850678 | Original: -1.2202075580823513
Output: 0.19974714408266608 | Original: -0.9100129886641795
Output: 0.09707046120884114 | Original: -0.9100129886641795
Output: 0.1219559338609724 | Original: -0.9100129886641795
Output: 0.10631643077575578 | Original: -0.9100129886641795
Output: 0.09389437122718902 | Original: -0.9100129886641795
Output: 0.18419538250748468 | Original: -0.9100129886641795
Output: 0.20855063089620868 | Original: -0.9100129886641795
Output: 0.4637493863953983 | Original: -0.9100129886641795
Output: 1.1325279123973917 | Original: -0.9100129886641795
Output: 0.35027228906219526 | Original: -0.9100129886641795
Output: 2.066700393569021 | Original: -0.9100129886641795
Output: 0.17635945423059385 | Original: -0.9100129886641795
Output: 0.8941681434385481 | Original: -0.9100129886641795
Output: 0.12431043614870453 | Original: -0.9100129886641795
Output: 0.1864041814070686 | Original: -0.9100129886641795
Output: 1.162727404754907 | Original: -0.9100129886641795
Output: 0.1876363604745085 | Original: -0.9100129886641795
Output: 0.09841519246022187 | Original: -0.9100129886641795
Output: 0.26363891283906427 | Original: -0.9100129886641795
Output: 0.24707956359360866 | Original: -0.9100129886641795
Output: 0.6319825791964152 | Original: -0.9100129886641795
Output: 0.3154496878556275 | Original: -0.9100129886641795
Output: 0.4500476486144324 | Original: -0.9100129886641795
Output: 0.2999045664663303 | Original: -0.9100129886641795
Output: 2.3440148007877397 | Original: -0.9100129886641795
Output: 0.52381737035785 | Original: -0.9100129886641795
Output: 0.12927685916348564 | Original: -0.9100129886641795
Output: 0.2193963150121509 | Original: -0.9100129886641795
Output: 0.09498656146795564 | Original: -0.9100129886641795
Output: 0.1516872930427092 | Original: -0.9100129886641795
Output: 0.43271115959719664 | Original: -0.9100129886641795
Output: 1.7297770798597567 | Original: -0.9100129886641795
Output: 0.11893543156369821 | Original: -0.9100129886641795
Output: 0.596795387276226 | Original: -0.9100129886641795
Output: 0.17449444827143895 | Original: -0.9100129886641795
Output: 0.23398356281416638 | Original: -0.5998184192460075
Output: 0.16942474646396152 | Original: -0.5998184192460075
Output: 0.09236506016850628 | Original: -0.5998184192460075
Output: 0.9170113307691945 | Original: -0.5998184192460075
Output: 0.12456344139010478 | Original: -0.5998184192460075
Output: 1.7975859696698762 | Original: -0.5998184192460075
Output: 0.7043686464308729 | Original: -0.5998184192460075
Output: 1.445398352073759 | Original: -0.5998184192460075
Output: 2.423930825836137 | Original: -0.5998184192460075
Output: 0.8878759656059636 | Original: -0.5998184192460075
Output: 1.9669588082163056 | Original: -0.5998184192460075
Output: 2.499701560849938 | Original: -0.5998184192460075
Output: 0.25223289685672406 | Original: -0.5998184192460075
Output: 0.5161010982099778 | Original: -0.5998184192460075
Output: 1.7294029339942008 | Original: -0.5998184192460075
Output: 1.2710997765255616 | Original: -0.5998184192460075
Output: 2.2766464557585824 | Original: -0.5998184192460075
Output: 0.5592143549151002 | Original: -0.5998184192460075
Output: 1.0237904741598989 | Original: -0.5998184192460075
Output: 1.7142834474668573 | Original: -0.5998184192460075
Output: 2.5078253964609694 | Original: -0.5998184192460075
Output: 2.0611053043377354 | Original: -0.5998184192460075
Output: 0.7689665078034463 | Original: -0.5998184192460075
Output: 0.2548174937396839 | Original: -0.5998184192460075
Output: 0.5197261142924425 | Original: -0.5998184192460075
Output: 2.4516113530342922 | Original: -0.5998184192460075
Output: 1.7345588951635296 | Original: -0.5998184192460075
Output: 0.32001161761062696 | Original: -0.5998184192460075
Output: 0.7851023702068627 | Original: -0.5998184192460075
Output: 1.8578374434340852 | Original: -0.5998184192460075
Output: 0.741307207621919 | Original: -0.5998184192460075
Output: 1.5647689099870277 | Original: -0.5998184192460075
Output: 0.2593348840151707 | Original: -0.5998184192460075
Output: 1.1546365522233353 | Original: -0.5998184192460075
Output: 2.284367969455595 | Original: -0.5998184192460075
Output: 0.961994041401511 | Original: -0.5998184192460075
Output: 2.114477039523545 | Original: -0.5998184192460075
Output: 0.1414353008858824 | Original: -0.5998184192460075
Output: 2.249146169209749 | Original: -0.5998184192460075
Output: 0.16737713868627369 | Original: -0.5998184192460075
Output: 0.08851095976794858 | Original: -0.5998184192460075
Output: 0.7037195338632444 | Original: -0.5998184192460075
Output: 0.9249163581109794 | Original: -0.5998184192460075
Output: 0.29371808126353605 | Original: -0.5998184192460075
Output: 2.0960270599445616 | Original: -0.5998184192460075
Output: 0.5231232857387543 | Original: -0.5998184192460075
Output: 0.6899972115358447 | Original: -0.5998184192460075
Output: 0.549399275587444 | Original: -0.5998184192460075
Output: 0.32161725912226274 | Original: -0.5998184192460075
Output: 0.40476451457464757 | Original: -0.5998184192460075
Output: 1.6916646317556567 | Original: -0.5998184192460075
Output: 0.30104681030979713 | Original: -0.5998184192460075
Output: 0.16870890405145833 | Original: -0.28962384982783573
Output: 0.7992029094046516 | Original: -0.28962384982783573
Output: 2.4745397979771635 | Original: -0.28962384982783573
Output: 0.9904870811349205 | Original: -0.28962384982783573
Output: 1.4917186061139338 | Original: -0.28962384982783573
Output: 0.7716658833466097 | Original: -0.28962384982783573
Output: 0.494489835088772 | Original: -0.28962384982783573
Output: 0.3409105057481171 | Original: -0.28962384982783573
Output: 2.367383312151773 | Original: -0.28962384982783573
Output: 2.0274880187531417 | Original: -0.28962384982783573
Output: 2.507971547791433 | Original: -0.28962384982783573
Output: 1.350519107074649 | Original: -0.28962384982783573
Output: 2.592068463810184 | Original: -0.28962384982783573
Output: 2.1443680132320906 | Original: -0.28962384982783573
Output: 2.5328040620731502 | Original: -0.28962384982783573
Output: 1.097835030678772 | Original: -0.28962384982783573
Output: 1.6917970194416783 | Original: -0.28962384982783573
Output: 1.8390556378252703 | Original: -0.28962384982783573
Output: 2.5418539191454808 | Original: -0.28962384982783573
Output: 1.5171421758329304 | Original: -0.28962384982783573
Output: 2.402329423459614 | Original: -0.28962384982783573
Output: 1.44213825723499 | Original: -0.28962384982783573
Output: 1.6423730822351932 | Original: -0.28962384982783573
Output: 2.1460698712651016 | Original: -0.28962384982783573
Output: 2.453675603743839 | Original: -0.28962384982783573
Output: 1.7387300343657468 | Original: -0.28962384982783573
Output: 2.590904392088541 | Original: -0.28962384982783573
Output: 1.0597306357376317 | Original: -0.28962384982783573
Output: 1.6088241863441604 | Original: -0.28962384982783573
Output: 2.5350731839617646 | Original: -0.28962384982783573
Output: 1.1395919770193734 | Original: -0.28962384982783573
Output: 1.7800779639367599 | Original: -0.28962384982783573
Output: 1.9655830066883064 | Original: -0.28962384982783573
Output: 0.7317346183194458 | Original: -0.28962384982783573
Output: 0.4213779316539821 | Original: -0.28962384982783573
Output: 0.25830394021907777 | Original: -0.28962384982783573
Output: 0.9455884375001653 | Original: -0.28962384982783573
Output: 2.560572128923155 | Original: -0.28962384982783573
Output: 2.1782538496589345 | Original: -0.28962384982783573
Output: 2.5348207998443035 | Original: -0.28962384982783573
Output: 2.020324417956373 | Original: -0.28962384982783573
Output: 2.6038877732219956 | Original: -0.28962384982783573
Output: 2.414552328276028 | Original: -0.28962384982783573
Output: 2.1300732593032823 | Original: -0.28962384982783573
Output: 2.5677079540426178 | Original: -0.28962384982783573
Output: 0.2951754634696095 | Original: -0.28962384982783573
Output: 2.201356599464509 | Original: -0.28962384982783573
Output: 2.4621191134480367 | Original: -0.28962384982783573
Output: 0.9846644219523619 | Original: -0.28962384982783573
Output: 0.1218735513524041 | Original: -0.28962384982783573
Output: 2.420806264972218 | Original: -0.28962384982783573
Output: 0.17347970848109973 | Original: -0.28962384982783573
Output: 2.2491373174191 | Original: -0.28962384982783573
Output: 2.5471745340648453 | Original: -0.28962384982783573
Output: 1.3835155127067331 | Original: -0.28962384982783573
Output: 0.4935719011587256 | Original: -0.28962384982783573
Output: 1.0945722471032595 | Original: -0.28962384982783573
Output: 1.8240891724052342 | Original: -0.28962384982783573
Output: 2.235893474475389 | Original: -0.28962384982783573
Output: 2.5484220371372137 | Original: -0.28962384982783573
Output: 2.4424032840121725 | Original: -0.28962384982783573
Output: 2.602135387053285 | Original: -0.28962384982783573
Output: 1.7278938252828238 | Original: -0.28962384982783573
Output: 0.6751582958056543 | Original: 0.020570719590336097
Output: 1.9563850575656347 | Original: 0.020570719590336097
Output: 1.5491565586239304 | Original: 0.020570719590336097
Output: 0.5870560644153787 | Original: 0.020570719590336097
Output: 0.757103110127557 | Original: 0.020570719590336097
Output: 0.6268031813523915 | Original: 0.020570719590336097
Output: 0.20441619804550548 | Original: 0.020570719590336097
Output: 1.1490688211865436 | Original: 0.020570719590336097
Output: 2.1615469743657645 | Original: 0.020570719590336097
Output: 2.3611025882944405 | Original: 0.020570719590336097
Output: 2.521265608800037 | Original: 0.020570719590336097
Output: 2.5899230220926093 | Original: 0.020570719590336097
Output: 2.389092322896498 | Original: 0.020570719590336097
Output: 2.6078452453650534 | Original: 0.020570719590336097
Output: 1.7017141285774737 | Original: 0.020570719590336097
Output: 2.435323061019214 | Original: 0.020570719590336097
Output: 2.4549562873864494 | Original: 0.020570719590336097
