Done Forest Fires
CrossOver 0.75
mutation 0.25
variance 0.1
k 32
popSize 88
Output: 4.529479603657158 | Original: -0.20201978829184197
Output: 5.903777205694289 | Original: -0.20201978829184197
Output: 8.767339169762685 | Original: -0.20201978829184197
Output: 6.036653514647454 | Original: -0.20201978829184197
Output: 7.382689537998165 | Original: -0.20201978829184197
Output: 5.310677242921554 | Original: -0.20201978829184197
Output: 6.076210035208154 | Original: -0.20201978829184197
Output: 2.5453134528995176 | Original: -0.20201978829184197
Output: 8.075766086545027 | Original: -0.20201978829184197
Output: 6.158010020667442 | Original: -0.20201978829184197
Output: 5.565642770505767 | Original: -0.20201978829184197
Output: 2.0591420962330838 | Original: -0.20201978829184197
Output: 0.6033043055364473 | Original: -0.20201978829184197
Output: 4.000175633724828 | Original: -0.20201978829184197
Output: 7.999035581262118 | Original: -0.20201978829184197
Output: 7.877840413373311 | Original: -0.20201978829184197
Output: 6.949128981980232 | Original: -0.20201978829184197
Output: 7.99231814864105 | Original: -0.20201978829184197
Output: 4.577031046824676 | Original: -0.20201978829184197
Output: 8.144251795942045 | Original: -0.20201978829184197
Output: 8.46899020742974 | Original: -0.20201978829184197
Output: 7.405413851227144 | Original: -0.20201978829184197
Output: 5.798838753237273 | Original: -0.20201978829184197
Output: 8.48067579115176 | Original: -0.19525816813915425
Output: 4.9094932199763335 | Original: -0.19022626476971224
Output: 0.45199618210839076 | Original: -0.18472262045938503
Output: 3.0683767807703717 | Original: -0.1789044821884677
Output: 7.5454450337979235 | Original: -0.17497330768109112
Output: 7.795495748126451 | Original: -0.1704131452525343
Output: 5.111449091874261 | Original: -0.16506674792250217
Output: 8.117286385150837 | Original: -0.15846237475010952
Output: 6.154591903348139 | Original: -0.14965654385358598
Output: 8.630253630826683 | Original: -0.13990723107529207
Output: 8.768821833442558 | Original: -0.12402528606549071
Output: 8.761577313759723 | Original: -0.10987305783893503
Output: 7.377317978824833 | Original: -0.09870852223798555
Output: 7.774408008651608 | Original: -0.08707224569615091
Output: 2.26571094744096 | Original: -0.0713475476666446
Output: 1.2096893395626531 | Original: -0.04540179591795919
Output: 8.894967924936832 | Original: -0.028104628085502265
Output: 7.181135569846843 | Original: 0.003344767973510336
Output: 7.9328924104218705 | Original: 0.05586525939206135
Output: 3.498229530591778 | Original: 0.1874809818990291
Output: 4.3940590598926885 | Original: 0.2747530559627891
Output: 8.332959386496643 | Original: 0.43545946982434347
Output: 4.161057608871423 | Original: 0.7592310022518782
Output: 6.207716785859559 | Original: 2.233421442518094
Overall Mean-Squared Error for Fold 2: 43.2686483201901

