Done Machine
CrossOver 0.75
mutation 0.25
variance 0.1
k 16
popSize 84
Output: 0.052245224150537 | Original: -0.5897454533211701
Output: 0.044794152785067605 | Original: -0.5585822252305238
Output: 0.026554231015812405 | Original: -0.5336516427580067
Output: 0.10163670980686962 | Original: -0.5211863515217481
Output: 0.03502924794493483 | Original: -0.496255769049231
Output: 0.047344832064012035 | Original: -0.4713251865767139
Output: 0.21366579104508615 | Original: -0.4526272497223261
Output: 0.030599165781804726 | Original: -0.4214640216316797
Output: 0.18678000586569535 | Original: -0.3965334391591626
Output: 0.20929570805352166 | Original: -0.3466722742141284
Output: 0.08951034784762629 | Original: -0.3092764005053527
Output: 0.253050711650563 | Original: -0.25941523556031854
Output: 0.07107442763499637 | Original: -0.2157867162334136
Output: 0.22143624377084242 | Original: -0.08490115825269881
Output: 0.7241276535293784 | Original: 0.0896129190549209
Output: 0.6527407450438223 | Original: 0.23296376827189424
Output: 0.7346825986039788 | Original: 0.6630163159228143
Output: 0.7385983606457884 | Original: 1.2551176496450953
Output: 0.7385857063690945 | Original: 2.5203447101253382
Overall Mean-Squared Error for Fold 5: 0.4184262272209139

