Done Forest Fires
CrossOver 0.75
mutation 0.25
variance 0.1
k 32
popSize 88
Output: 1.8641787549773223 | Original: -0.20201978829184197
Output: 1.4035513280051943 | Original: -0.20201978829184197
Output: 1.8551954589301483 | Original: -0.20201978829184197
Output: 1.8450324087861505 | Original: -0.20201978829184197
Output: 1.7867644973479893 | Original: -0.20201978829184197
Output: 1.6045867069637723 | Original: -0.20201978829184197
Output: 1.8484901433853964 | Original: -0.20201978829184197
Output: 1.4192656270934791 | Original: -0.20201978829184197
Output: 1.209362659413745 | Original: -0.20201978829184197
Output: 1.8119620264132323 | Original: -0.20201978829184197
Output: 1.1977071931467629 | Original: -0.20201978829184197
Output: 1.7156050926848403 | Original: -0.20201978829184197
Output: 1.208104521251144 | Original: -0.20201978829184197
Output: 1.8197142193499558 | Original: -0.20201978829184197
Output: 1.7303250006033348 | Original: -0.20201978829184197
Output: 1.8507451952013194 | Original: -0.20201978829184197
Output: 1.7854151244048349 | Original: -0.20201978829184197
Output: 1.212184650964725 | Original: -0.20201978829184197
Output: 1.4113485868966906 | Original: -0.20201978829184197
Output: 1.8236785929132213 | Original: -0.20201978829184197
Output: 1.8629103928183888 | Original: -0.20201978829184197
Output: 1.8701197095386548 | Original: -0.20201978829184197
Output: 1.8627183123457094 | Original: -0.19824586076476045
Output: 1.8691958693203405 | Original: -0.19242772249384313
Output: 1.2507913123542056 | Original: -0.18708132516381099
Output: 1.8573354790856018 | Original: -0.1806341989717134
Output: 1.5964153363135059 | Original: -0.1763885305037467
Output: 1.8700874211425762 | Original: -0.17151387411459976
Output: 1.8702307746905142 | Original: -0.1678971935678133
Output: 1.7890504974319201 | Original: -0.16160731435601075
Output: 1.2819378004793691 | Original: -0.15201524855801193
Output: 1.8556057486854844 | Original: -0.14368115860237357
Output: 1.3231802455754655 | Original: -0.12952893037581792
Output: 1.7272461829373147 | Original: -0.11647743101132768
Output: 1.3063223700588562 | Original: -0.10169621486359176
Output: 1.7884313700374466 | Original: -0.09163240812470774
Output: 1.848314750538564 | Original: -0.07622220405579155
Output: 1.8676695730644974 | Original: -0.05625183755831856
Output: 1.7910707842154774 | Original: -0.03942641066674681
Output: 1.510333175430644 | Original: -0.02071402001163432
Output: 1.8657222639738338 | Original: 0.03919707948078469
Output: 1.354420488220688 | Original: 0.14439530929818187
Output: 1.3872069392506616 | Original: 0.24865005723380862
Output: 1.2216539627988432 | Original: 0.37743533409546526
Output: 1.8526231088730585 | Original: 0.5777679869913757
Output: 1.850713089617614 | Original: 1.157380356358978
Output: 1.7917611936659568 | Original: 4.177780353866548
Overall Mean-Squared Error for Fold 8: 3.2132247325884413

