Done Machine
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.06950116967454656 | Original: -0.5897454533211701
Output: 0.05911655510791846 | Original: -0.5585822252305238
Output: 0.08151549503639968 | Original: -0.5336516427580067
Output: 0.07265146960638313 | Original: -0.5087210602854896
Output: 0.04943526477332343 | Original: -0.4900231234311017
Output: 0.4594062348612181 | Original: -0.45885989534045535
Output: 0.1345074924672608 | Original: -0.4463946041041968
Output: 0.6075474688393625 | Original: -0.4214640216316797
Output: 0.14982556158249105 | Original: -0.38406814792290406
Output: 0.11458490669652513 | Original: -0.3466722742141284
Output: 0.17222243698619227 | Original: -0.28434581803283565
Output: 0.39755897329238776 | Original: -0.24694994432405998
Output: 0.10584827569356259 | Original: -0.20955407061528433
Output: 0.3789659421764286 | Original: -0.03503999330766461
Output: 0.5517231453365663 | Original: 0.1644046664724722
Output: 0.5191835219404645 | Original: 0.23919641389002352
Output: 0.6003278530396603 | Original: 0.6754816071590728
Output: 0.636354560550458 | Original: 1.3735379163895516
Output: 0.6385638576756281 | Original: 3.3056580580096275
Overall Mean-Squared Error for Fold 7: 0.7024492761592819

