Done Abalone
CrossOver 0.25
Beta 0.0
popSize 80
Output: 0.04678705606116279 | Original: -2.1507912663368667
Output: 0.046473828090776506 | Original: -1.8405966969186949
Output: 0.04443954863943832 | Original: -1.8405966969186949
Output: 0.05979068642482448 | Original: -1.8405966969186949
Output: 0.045614208124202506 | Original: -1.8405966969186949
Output: 0.04551488218251566 | Original: -1.8405966969186949
Output: 0.04616311085660898 | Original: -1.530402127500523
Output: 0.05145865676370433 | Original: -1.530402127500523
Output: 0.052106075236237726 | Original: -1.530402127500523
Output: 0.04887882519208415 | Original: -1.530402127500523
Output: 0.06497443967689265 | Original: -1.530402127500523
Output: 0.05597775783114761 | Original: -1.530402127500523
Output: 0.06382128246070005 | Original: -1.530402127500523
Output: 0.0481955892766646 | Original: -1.530402127500523
Output: 0.04885318385147251 | Original: -1.530402127500523
Output: 0.04780571879819201 | Original: -1.530402127500523
Output: 0.05356108106850377 | Original: -1.530402127500523
Output: 0.05170118675432698 | Original: -1.2202075580823513
Output: 0.0592409665468093 | Original: -1.2202075580823513
Output: 0.07944473744270272 | Original: -1.2202075580823513
Output: 0.05369758327891448 | Original: -1.2202075580823513
Output: 0.09655669459702418 | Original: -1.2202075580823513
Output: 0.048420419610561954 | Original: -1.2202075580823513
Output: 0.16240285830568213 | Original: -1.2202075580823513
Output: 0.05958967011063444 | Original: -1.2202075580823513
Output: 0.08255921891508568 | Original: -1.2202075580823513
Output: 0.05656487290873551 | Original: -1.2202075580823513
Output: 0.07755197097849026 | Original: -1.2202075580823513
Output: 0.06240554427754531 | Original: -1.2202075580823513
Output: 0.04594038589676703 | Original: -1.2202075580823513
Output: 0.049329220001260325 | Original: -1.2202075580823513
Output: 0.06486355918630546 | Original: -1.2202075580823513
Output: 0.06748351589578014 | Original: -1.2202075580823513
Output: 0.07542101668727001 | Original: -1.2202075580823513
Output: 0.17837491889192705 | Original: -1.2202075580823513
Output: 0.06585105555901444 | Original: -1.2202075580823513
Output: 0.05772591150657899 | Original: -1.2202075580823513
Output: 0.05201676962199428 | Original: -1.2202075580823513
Output: 0.07188871936420527 | Original: -1.2202075580823513
Output: 0.08521948701964263 | Original: -1.2202075580823513
Output: 0.0620354600207146 | Original: -0.9100129886641795
Output: 0.23120948147399187 | Original: -0.9100129886641795
Output: 0.09600056683776312 | Original: -0.9100129886641795
Output: 0.13309060889810762 | Original: -0.9100129886641795
