Done Abalone
CrossOver 0.25
Beta 0.0
popSize 80
Output: -2.7680114440932417 | Original: -2.7711804051732103
Output: -2.29270694638544 | Original: -2.1507912663368667
Output: -1.7365509335183755 | Original: -1.8405966969186949
Output: -2.122798574397775 | Original: -1.8405966969186949
Output: -2.3169392115868437 | Original: -1.8405966969186949
Output: -1.9496087587191602 | Original: -1.8405966969186949
Output: -2.3377551105567527 | Original: -1.8405966969186949
Output: -2.2522692816270853 | Original: -1.530402127500523
Output: -2.3011677453236272 | Original: -1.530402127500523
Output: -2.0357926356633156 | Original: -1.530402127500523
Output: -1.9106372576036972 | Original: -1.530402127500523
Output: -1.4876753997276435 | Original: -1.530402127500523
Output: -2.156450518913716 | Original: -1.530402127500523
Output: -1.6892856263049338 | Original: -1.530402127500523
Output: -1.8338329102414639 | Original: -1.530402127500523
Output: -2.1255188279259576 | Original: -1.530402127500523
Output: -1.148316479395304 | Original: -1.530402127500523
Output: -1.9161655871836454 | Original: -1.530402127500523
Output: -1.4464599322859002 | Original: -1.2202075580823513
Output: -1.5129397565682272 | Original: -1.2202075580823513
Output: -1.0637157997006013 | Original: -1.2202075580823513
Output: -1.437740459416432 | Original: -1.2202075580823513
Output: -0.7734669225433202 | Original: -1.2202075580823513
Output: -1.623448435205606 | Original: -1.2202075580823513
Output: -0.4963631516068654 | Original: -1.2202075580823513
Output: -1.3166649774167756 | Original: -1.2202075580823513
Output: -0.6938794832993134 | Original: -1.2202075580823513
Output: -0.8992517459530276 | Original: -1.2202075580823513
Output: -1.7574202276011495 | Original: -1.2202075580823513
Output: -1.7620477098603904 | Original: -1.2202075580823513
Output: -1.3578403339204619 | Original: -1.2202075580823513
Output: -1.3525947467465487 | Original: -1.2202075580823513
Output: -0.8927021129340558 | Original: -1.2202075580823513
Output: -1.5267236549845093 | Original: -1.2202075580823513
Output: -1.4371861919188489 | Original: -1.2202075580823513
Output: -0.801394709628624 | Original: -1.2202075580823513
Output: -0.8511312988608813 | Original: -1.2202075580823513
Output: -1.0606478685190035 | Original: -1.2202075580823513
Output: -1.3397143410923795 | Original: -1.2202075580823513
Output: -1.1990434119478894 | Original: -1.2202075580823513
Output: -1.6299163219267383 | Original: -1.2202075580823513
Output: -1.2596988521511998 | Original: -0.9100129886641795
Output: -1.4150727037139896 | Original: -0.9100129886641795
Output: -1.7404615843020128 | Original: -0.9100129886641795
Output: -1.684298160332698 | Original: -0.9100129886641795
Output: -1.2926619010274372 | Original: -0.9100129886641795
Output: -1.2013932133064384 | Original: -0.9100129886641795
Output: -1.3031951604059404 | Original: -0.9100129886641795
Output: -0.5627308156232239 | Original: -0.9100129886641795
Output: -0.5384855230962542 | Original: -0.9100129886641795
Output: -0.9052139978900916 | Original: -0.9100129886641795
Output: -0.11382831914916419 | Original: -0.9100129886641795
Output: -1.2630393862622094 | Original: -0.9100129886641795
Output: -0.44539768251580864 | Original: -0.9100129886641795
Output: -0.4723480659273835 | Original: -0.9100129886641795
Output: -1.1828056576595636 | Original: -0.9100129886641795
Output: -0.3554686113073666 | Original: -0.9100129886641795
Output: -1.725442157824209 | Original: -0.9100129886641795
Output: -0.15478725340850086 | Original: -0.9100129886641795
Output: -0.6839621332126303 | Original: -0.9100129886641795
Output: -1.023566077902104 | Original: -0.9100129886641795
Output: -1.2346948745218815 | Original: -0.9100129886641795
Output: -1.4088727207439737 | Original: -0.9100129886641795
Output: -0.6009581092149603 | Original: -0.9100129886641795
Output: 0.4684945324671741 | Original: -0.9100129886641795
Output: 0.07081681207121394 | Original: -0.9100129886641795
Output: -0.8934010789321387 | Original: -0.9100129886641795
Output: 0.02060275483768749 | Original: -0.9100129886641795
Output: -0.8468851277825625 | Original: -0.9100129886641795
Output: -1.834005564698582 | Original: -0.9100129886641795
Output: -0.9188298415314287 | Original: -0.9100129886641795
Output: -0.7949785977459872 | Original: -0.9100129886641795
Output: -0.44727848021032995 | Original: -0.9100129886641795
Output: -0.5840471522565666 | Original: -0.9100129886641795
Output: -1.1111454660349451 | Original: -0.9100129886641795
Output: -0.9033540758567125 | Original: -0.9100129886641795
Output: -1.059810458113585 | Original: -0.9100129886641795
Output: -0.5926541409620979 | Original: -0.5998184192460075
Output: -0.8391565823819063 | Original: -0.5998184192460075
Output: 0.04681830268813318 | Original: -0.5998184192460075
Output: -1.1199186408950756 | Original: -0.5998184192460075
Output: -0.3051760277050219 | Original: -0.5998184192460075
Output: -0.7289549489991342 | Original: -0.5998184192460075
Output: -0.031325217573240124 | Original: -0.5998184192460075
Output: 0.500111261692922 | Original: -0.5998184192460075
Output: -0.14639221334477887 | Original: -0.5998184192460075
Output: 0.14956467365973983 | Original: -0.5998184192460075
Output: 0.5227478569163861 | Original: -0.5998184192460075
Output: -1.088881623740077 | Original: -0.5998184192460075
Output: -0.6436503121947186 | Original: -0.5998184192460075
Output: -0.22217657771630328 | Original: -0.5998184192460075
Output: -0.3273668671732008 | Original: -0.5998184192460075
Output: 0.4364169380461866 | Original: -0.5998184192460075
Output: -0.9583302720751091 | Original: -0.5998184192460075
Output: -0.3873494177137472 | Original: -0.5998184192460075
Output: 0.0706378337933798 | Original: -0.5998184192460075
Output: 0.5204922275789324 | Original: -0.5998184192460075
Output: 0.03900629464271682 | Original: -0.5998184192460075
Output: -0.5409452235801175 | Original: -0.5998184192460075
Output: -0.2766582605756438 | Original: -0.5998184192460075
Output: -0.8747566775781025 | Original: -0.5998184192460075
Output: 0.19973450221488775 | Original: -0.5998184192460075
Output: -1.0412914158295001 | Original: -0.5998184192460075
Output: -1.6434239370102992 | Original: -0.5998184192460075
Output: -1.0890910837440988 | Original: -0.5998184192460075
Output: 0.04857504863435343 | Original: -0.5998184192460075
Output: 0.9147221047216255 | Original: -0.5998184192460075
Output: -0.11451780393998362 | Original: -0.5998184192460075
Output: -0.5016185633573306 | Original: -0.5998184192460075
Output: -0.060813573782222824 | Original: -0.5998184192460075
Output: 0.023224891360940355 | Original: -0.5998184192460075
Output: -0.4875600167610519 | Original: -0.5998184192460075
Output: -0.004311095128937108 | Original: -0.5998184192460075
Output: 0.678784415036247 | Original: -0.5998184192460075
Output: -0.30008356782720624 | Original: -0.5998184192460075
Output: -0.0104265142446528 | Original: -0.5998184192460075
Output: -0.5392751270281086 | Original: -0.5998184192460075
