Done Forest Fires
Iteration: 0 | New Error: 0.5245373825524957

Iteration: 3 | Best Mean-Squared-Error: 0.5244301777992093

Iteration: 0 | New Error: 0.5248764293856343

Iteration: 3 | Best Mean-Squared-Error: 0.5245403590159678

Iteration: 0 | New Error: 0.5244937981556828

Iteration: 1 | Best Mean-Squared-Error: 0.5244937981556828

Iteration: 0 | New Error: 0.5245553486570972

Iteration: 1 | Best Mean-Squared-Error: 0.5245553486570972

Iteration: 0 | New Error: 0.5247166167450403
Iteration: 50 | New Error: 0.4999296734094136
Iteration: 100 | New Error: 0.4808889129223878

Iteration: 103 | Best Mean-Squared-Error: 0.48082183740013046

Iteration: 0 | New Error: 0.5253464703391432

Iteration: 1 | Best Mean-Squared-Error: 0.5253464703391432

Iteration: 0 | New Error: 0.5254822772014259

Iteration: 1 | Best Mean-Squared-Error: 0.5254822772014259

Iteration: 0 | New Error: 0.5252040195014028

Iteration: 1 | Best Mean-Squared-Error: 0.5252040195014028

Iteration: 0 | New Error: 0.5251489094154979

Iteration: 1 | Best Mean-Squared-Error: 0.5251489094154979

Iteration: 0 | New Error: 0.5245904776186303

Iteration: 2 | Best Mean-Squared-Error: 0.5244838151620016

Iteration: 0 | New Error: 0.5244008957569328

Iteration: 1 | Best Mean-Squared-Error: 0.5244008957569328

Iteration: 0 | New Error: 0.5267612012728915

Iteration: 1 | Best Mean-Squared-Error: 0.5267612012728915

Iteration: 0 | New Error: 0.5247903087773884

Iteration: 1 | Best Mean-Squared-Error: 0.5247903087773884

Iteration: 0 | New Error: 0.5252383133678898

Iteration: 1 | Best Mean-Squared-Error: 0.5252383133678898

Iteration: 0 | New Error: 0.5250354264321583

Iteration: 1 | Best Mean-Squared-Error: 0.5250354264321583

Iteration: 0 | New Error: 0.525575870992318

Iteration: 1 | Best Mean-Squared-Error: 0.525575870992318

Iteration: 0 | New Error: 0.5245595481209339

Iteration: 1 | Best Mean-Squared-Error: 0.5245595481209339

Iteration: 0 | New Error: 0.5252010313345318

Iteration: 1 | Best Mean-Squared-Error: 0.5252010313345318

Iteration: 0 | New Error: 0.5255630997826198

Iteration: 1 | Best Mean-Squared-Error: 0.5255630997826198

Iteration: 0 | New Error: 0.5246718387632009

Iteration: 1 | Best Mean-Squared-Error: 0.5246718387632009

Iteration: 0 | New Error: 0.5245698374740436

Iteration: 1 | Best Mean-Squared-Error: 0.5245698374740436

Iteration: 0 | New Error: 0.5244045250614104

Iteration: 1 | Best Mean-Squared-Error: 0.5244045250614104

Iteration: 0 | New Error: 0.5245800455243498

Iteration: 1 | Best Mean-Squared-Error: 0.5245800455243498

Iteration: 0 | New Error: 0.5263758458173827

Iteration: 1 | Best Mean-Squared-Error: 0.5263758458173827

Iteration: 0 | New Error: 0.5248259017938403

Iteration: 1 | Best Mean-Squared-Error: 0.5248259017938403

Iteration: 0 | New Error: 0.5254828596853143

Iteration: 1 | Best Mean-Squared-Error: 0.5254828596853143

Iteration: 0 | New Error: 0.5252952096113507

Iteration: 1 | Best Mean-Squared-Error: 0.5252952096113507

Iteration: 0 | New Error: 0.5245758953956507

Iteration: 1 | Best Mean-Squared-Error: 0.5245758953956507

Iteration: 0 | New Error: 0.5249487652900476

Iteration: 1 | Best Mean-Squared-Error: 0.5249487652900476

Iteration: 0 | New Error: 0.5244407825319504

Iteration: 1 | Best Mean-Squared-Error: 0.5244407825319504

Iteration: 0 | New Error: 0.5245658621674641

Iteration: 1 | Best Mean-Squared-Error: 0.5245658621674641

Iteration: 0 | New Error: 0.5246298753349127

Iteration: 1 | Best Mean-Squared-Error: 0.5246298753349127

Iteration: 0 | New Error: 0.5246980777734984

Iteration: 1 | Best Mean-Squared-Error: 0.5246980777734984

Iteration: 0 | New Error: 0.5247784162067692

Iteration: 1 | Best Mean-Squared-Error: 0.5247784162067692

Iteration: 0 | New Error: 0.5243994657195538

Iteration: 1 | Best Mean-Squared-Error: 0.5243994657195538

Iteration: 0 | New Error: 0.5252697565022748

Iteration: 1 | Best Mean-Squared-Error: 0.5252697565022748

Iteration: 0 | New Error: 0.5247804237768984

Iteration: 1 | Best Mean-Squared-Error: 0.5247804237768984

Iteration: 0 | New Error: 0.5250129696545622

Iteration: 1 | Best Mean-Squared-Error: 0.5250129696545622

Iteration: 0 | New Error: 0.526133005599061

Iteration: 1 | Best Mean-Squared-Error: 0.526133005599061

Iteration: 0 | New Error: 0.5251093646396712

Iteration: 1 | Best Mean-Squared-Error: 0.5251093646396712

Iteration: 0 | New Error: 0.5252850162147052

Iteration: 1 | Best Mean-Squared-Error: 0.5252850162147052

Iteration: 0 | New Error: 0.5245521141076909

Iteration: 1 | Best Mean-Squared-Error: 0.5245521141076909

Iteration: 0 | New Error: 0.5251421848177488

Iteration: 1 | Best Mean-Squared-Error: 0.5251421848177488

Iteration: 0 | New Error: 0.5246832821585538

Iteration: 1 | Best Mean-Squared-Error: 0.5246832821585538

Iteration: 0 | New Error: 0.5252959498455521

Iteration: 1 | Best Mean-Squared-Error: 0.5252959498455521

Iteration: 0 | New Error: 0.5244095304649106

Iteration: 1 | Best Mean-Squared-Error: 0.5244095304649106

Iteration: 0 | New Error: 0.5247450292311063

Iteration: 1 | Best Mean-Squared-Error: 0.5247450292311063

Iteration: 0 | New Error: 0.5245447112506909

Iteration: 1 | Best Mean-Squared-Error: 0.5245447112506909

Iteration: 0 | New Error: 0.524476260253983

Iteration: 1 | Best Mean-Squared-Error: 0.524476260253983

Iteration: 0 | New Error: 0.5255116291247172

Iteration: 1 | Best Mean-Squared-Error: 0.5255116291247172

Iteration: 0 | New Error: 0.5263389644612196

Iteration: 1 | Best Mean-Squared-Error: 0.5263389644612196

Iteration: 0 | New Error: 0.5246727134661994

Iteration: 1 | Best Mean-Squared-Error: 0.5246727134661994

Iteration: 0 | New Error: 0.5251749548594973

Iteration: 4 | Best Mean-Squared-Error: 0.5245197781831604

Iteration: 0 | New Error: 0.5249842506029901

Iteration: 3 | Best Mean-Squared-Error: 0.5244695942552424

Iteration: 0 | New Error: 0.5251510898310885

Iteration: 1 | Best Mean-Squared-Error: 0.5251510898310885

Iteration: 0 | New Error: 0.5249649368418411

Iteration: 1 | Best Mean-Squared-Error: 0.5249649368418411

Iteration: 0 | New Error: 0.5252337421397515

Iteration: 1 | Best Mean-Squared-Error: 0.5252337421397515

Iteration: 0 | New Error: 0.5245521097285624

Iteration: 1 | Best Mean-Squared-Error: 0.5245521097285624

Iteration: 0 | New Error: 0.5249287132419775

Iteration: 1 | Best Mean-Squared-Error: 0.5249287132419775

Iteration: 0 | New Error: 0.5256609262474958

Iteration: 1 | Best Mean-Squared-Error: 0.5256609262474958

Iteration: 0 | New Error: 0.5250067236393754

Iteration: 1 | Best Mean-Squared-Error: 0.5250067236393754

Iteration: 0 | New Error: 0.5249173497534142

Iteration: 1 | Best Mean-Squared-Error: 0.5249173497534142

Iteration: 0 | New Error: 0.5253601441768377

Iteration: 1 | Best Mean-Squared-Error: 0.5253601441768377

Iteration: 0 | New Error: 0.5250487114269942

Iteration: 1 | Best Mean-Squared-Error: 0.5250487114269942

Iteration: 0 | New Error: 0.5244318828136368

Iteration: 1 | Best Mean-Squared-Error: 0.5244318828136368

Iteration: 0 | New Error: 0.5247541507247002

Iteration: 1 | Best Mean-Squared-Error: 0.5247541507247002

Iteration: 0 | New Error: 0.5249176578574146

Iteration: 3 | Best Mean-Squared-Error: 0.5240926833992438

Iteration: 0 | New Error: 0.5247304816599856

Iteration: 1 | Best Mean-Squared-Error: 0.5247304816599856

Iteration: 0 | New Error: 0.5252922425187874

Iteration: 1 | Best Mean-Squared-Error: 0.5252922425187874

Iteration: 0 | New Error: 0.5249153513193988

Iteration: 1 | Best Mean-Squared-Error: 0.5249153513193988

Iteration: 0 | New Error: 0.5246616638387585

Iteration: 1 | Best Mean-Squared-Error: 0.5246616638387585

Iteration: 0 | New Error: 0.525212807895821

Iteration: 1 | Best Mean-Squared-Error: 0.525212807895821

Iteration: 0 | New Error: 0.5245718434230537

Iteration: 1 | Best Mean-Squared-Error: 0.5245718434230537

Iteration: 0 | New Error: 0.5248229955702884

Iteration: 1 | Best Mean-Squared-Error: 0.5248229955702884

Iteration: 0 | New Error: 0.5252731422113721

Iteration: 1 | Best Mean-Squared-Error: 0.5252731422113721

Iteration: 0 | New Error: 0.5244594965706977

Iteration: 1 | Best Mean-Squared-Error: 0.5244594965706977

Iteration: 0 | New Error: 0.5247368127603664

Iteration: 1 | Best Mean-Squared-Error: 0.5247368127603664

Iteration: 0 | New Error: 0.5245347916959655

Iteration: 1 | Best Mean-Squared-Error: 0.5245347916959655

Iteration: 0 | New Error: 0.5250836951668822

Iteration: 1 | Best Mean-Squared-Error: 0.5250836951668822

Iteration: 0 | New Error: 0.5252611729135185

Iteration: 1 | Best Mean-Squared-Error: 0.5252611729135185

Iteration: 0 | New Error: 0.5249952477488017

Iteration: 1 | Best Mean-Squared-Error: 0.5249952477488017

Iteration: 0 | New Error: 0.5244360790463403

Iteration: 1 | Best Mean-Squared-Error: 0.5244360790463403

Iteration: 0 | New Error: 0.5249356976230414

Iteration: 1 | Best Mean-Squared-Error: 0.5249356976230414

Iteration: 0 | New Error: 0.5246484395270887

Iteration: 1 | Best Mean-Squared-Error: 0.5246484395270887

Iteration: 0 | New Error: 0.524787629598291

Iteration: 1 | Best Mean-Squared-Error: 0.524787629598291

Iteration: 0 | New Error: 0.5245066624802821

Iteration: 1 | Best Mean-Squared-Error: 0.5245066624802821

Iteration: 0 | New Error: 0.5253864846336538

Iteration: 1 | Best Mean-Squared-Error: 0.5253864846336538

Iteration: 0 | New Error: 0.5258426379572365

Iteration: 1 | Best Mean-Squared-Error: 0.5258426379572365

Iteration: 0 | New Error: 0.5254719782151339

Iteration: 1 | Best Mean-Squared-Error: 0.5254719782151339

Iteration: 0 | New Error: 0.52486830171756

Iteration: 2 | Best Mean-Squared-Error: 0.5096298381035531

Iteration: 0 | New Error: 0.5244944135792545

Iteration: 1 | Best Mean-Squared-Error: 0.5244944135792545

Iteration: 0 | New Error: 0.5251179895086074

Iteration: 1 | Best Mean-Squared-Error: 0.5251179895086074

Iteration: 0 | New Error: 0.5245951560293417

Iteration: 1 | Best Mean-Squared-Error: 0.5245951560293417

Iteration: 0 | New Error: 0.5245869589414465

Iteration: 1 | Best Mean-Squared-Error: 0.5245869589414465

Iteration: 0 | New Error: 0.5246583563880513

Iteration: 1 | Best Mean-Squared-Error: 0.5246583563880513

Iteration: 0 | New Error: 0.5243865465614851

Iteration: 1 | Best Mean-Squared-Error: 0.5243865465614851

Iteration: 0 | New Error: 0.5246506065509434

Iteration: 1 | Best Mean-Squared-Error: 0.5246506065509434

Iteration: 0 | New Error: 0.524557775640977

Iteration: 1 | Best Mean-Squared-Error: 0.524557775640977

Iteration: 0 | New Error: 0.5251797260312396

Iteration: 1 | Best Mean-Squared-Error: 0.5251797260312396

Iteration: 0 | New Error: 0.5248141102796996

Iteration: 1 | Best Mean-Squared-Error: 0.5248141102796996

Iteration: 0 | New Error: 0.5246326078706702

Iteration: 1 | Best Mean-Squared-Error: 0.5246326078706702

Iteration: 0 | New Error: 0.5249531762244766

Iteration: 1 | Best Mean-Squared-Error: 0.5249531762244766

Iteration: 0 | New Error: 0.5244516458434595

Iteration: 1 | Best Mean-Squared-Error: 0.5244516458434595

Iteration: 0 | New Error: 0.5256202425319507

Iteration: 1 | Best Mean-Squared-Error: 0.5256202425319507

Iteration: 0 | New Error: 0.5246907332033429

Iteration: 1 | Best Mean-Squared-Error: 0.5246907332033429

Iteration: 0 | New Error: 0.5247137048775333
Iteration: 50 | New Error: 0.5110309561685881
Iteration: 100 | New Error: 0.48881871984944153

Iteration: 139 | Best Mean-Squared-Error: 0.48361392945792736

Iteration: 0 | New Error: 0.5248058211475367

Iteration: 1 | Best Mean-Squared-Error: 0.5248058211475367

Iteration: 0 | New Error: 0.5248251984366673

Iteration: 1 | Best Mean-Squared-Error: 0.5248251984366673

Iteration: 0 | New Error: 0.5249861467097017
Iteration: 50 | New Error: 0.49973925350763954
Iteration: 100 | New Error: 0.4809384648726406

Iteration: 107 | Best Mean-Squared-Error: 0.48076379824113596

Iteration: 0 | New Error: 0.5244477909886565

Iteration: 1 | Best Mean-Squared-Error: 0.5244477909886565

Iteration: 0 | New Error: 0.5248562109191551

Iteration: 1 | Best Mean-Squared-Error: 0.5248562109191551

Iteration: 0 | New Error: 0.5244058957244925

Iteration: 1 | Best Mean-Squared-Error: 0.5244058957244925

Iteration: 0 | New Error: 0.5263566684432619

Iteration: 2 | Best Mean-Squared-Error: 0.5245060968352933

Iteration: 0 | New Error: 0.5248999830391478

Iteration: 1 | Best Mean-Squared-Error: 0.5248999830391478

Iteration: 0 | New Error: 0.5245114093298168

Iteration: 1 | Best Mean-Squared-Error: 0.5245114093298168

Iteration: 0 | New Error: 0.5245209519462796

Iteration: 1 | Best Mean-Squared-Error: 0.5245209519462796

Iteration: 0 | New Error: 0.5251385236722445

Iteration: 1 | Best Mean-Squared-Error: 0.5251385236722445

Iteration: 0 | New Error: 0.5247194144948022

Iteration: 1 | Best Mean-Squared-Error: 0.5247194144948022

Iteration: 0 | New Error: 0.5255014815343744

Iteration: 2 | Best Mean-Squared-Error: 0.5244588881391821

Iteration: 0 | New Error: 0.5246070094778177

Iteration: 1 | Best Mean-Squared-Error: 0.5246070094778177

Iteration: 0 | New Error: 0.5245849629981332

Iteration: 1 | Best Mean-Squared-Error: 0.5245849629981332

Iteration: 0 | New Error: 0.5245105868406448

Iteration: 1 | Best Mean-Squared-Error: 0.5245105868406448

Iteration: 0 | New Error: 0.5253374468837568

Iteration: 10 | Best Mean-Squared-Error: 0.4859798854791674

Iteration: 0 | New Error: 0.524654015889963

Iteration: 1 | Best Mean-Squared-Error: 0.524654015889963

Iteration: 0 | New Error: 0.525053517549212

Iteration: 1 | Best Mean-Squared-Error: 0.525053517549212

Iteration: 0 | New Error: 0.5251320411241935

Iteration: 1 | Best Mean-Squared-Error: 0.5251320411241935

Iteration: 0 | New Error: 0.5250982503742441

Iteration: 1 | Best Mean-Squared-Error: 0.5250982503742441

Iteration: 0 | New Error: 0.5257223726766084

Iteration: 1 | Best Mean-Squared-Error: 0.5257223726766084

Iteration: 0 | New Error: 0.525693147923104

Iteration: 1 | Best Mean-Squared-Error: 0.525693147923104

Iteration: 0 | New Error: 0.5247765982390795

Iteration: 1 | Best Mean-Squared-Error: 0.5247765982390795

Iteration: 0 | New Error: 0.5248985170654884

Iteration: 1 | Best Mean-Squared-Error: 0.5248985170654884

Iteration: 0 | New Error: 0.5251825685824645

Iteration: 1 | Best Mean-Squared-Error: 0.5251825685824645

Iteration: 0 | New Error: 0.5246712810502677

Iteration: 1 | Best Mean-Squared-Error: 0.5246712810502677

Iteration: 0 | New Error: 0.5246480387815171

Iteration: 1 | Best Mean-Squared-Error: 0.5246480387815171

Iteration: 0 | New Error: 0.5245299261480314

Iteration: 1 | Best Mean-Squared-Error: 0.5245299261480314

Iteration: 0 | New Error: 0.5247643862446444

Iteration: 1 | Best Mean-Squared-Error: 0.5247643862446444

Iteration: 0 | New Error: 0.5262694594094615

Iteration: 1 | Best Mean-Squared-Error: 0.5262694594094615

Iteration: 0 | New Error: 0.524638144936429

Iteration: 1 | Best Mean-Squared-Error: 0.524638144936429

Iteration: 0 | New Error: 0.5249805746341026

Iteration: 1 | Best Mean-Squared-Error: 0.5249805746341026

Iteration: 0 | New Error: 0.5244516471909642

Iteration: 1 | Best Mean-Squared-Error: 0.5244516471909642

Iteration: 0 | New Error: 0.5258024027793932

Iteration: 1 | Best Mean-Squared-Error: 0.5258024027793932

Iteration: 0 | New Error: 0.5248797106787578

Iteration: 1 | Best Mean-Squared-Error: 0.5248797106787578

Iteration: 0 | New Error: 0.5246700145751815

Iteration: 1 | Best Mean-Squared-Error: 0.5246700145751815

Iteration: 0 | New Error: 0.524763850679185

