Done Machine
Iteration: 0 | New Error: 0.8866370760026197
Iteration: 50 | New Error: 0.0639451030649823
Iteration: 100 | New Error: 0.058457033837393986

Iteration: 109 | Best Mean-Squared-Error: 0.058005050895721916

Iteration: 0 | New Error: 0.864079019262269

Iteration: 3 | Best Mean-Squared-Error: 0.07221009386227904

Iteration: 0 | New Error: 0.93791647398687

Iteration: 1 | Best Mean-Squared-Error: 0.93791647398687

Iteration: 0 | New Error: 0.8741961882692806

Iteration: 1 | Best Mean-Squared-Error: 0.8741961882692806

Iteration: 0 | New Error: 0.9091523058510257
Iteration: 50 | New Error: 0.063998230658739
Iteration: 100 | New Error: 0.058501676268656135

Iteration: 140 | Best Mean-Squared-Error: 0.056619268119537776

Iteration: 0 | New Error: 0.8939970677890534

Iteration: 2 | Best Mean-Squared-Error: 0.07751546738867211

Iteration: 0 | New Error: 0.8506150241963777

Iteration: 1 | Best Mean-Squared-Error: 0.8506150241963777

Iteration: 0 | New Error: 0.883038758970097

Iteration: 1 | Best Mean-Squared-Error: 0.883038758970097

Iteration: 0 | New Error: 0.9101323518098692
Iteration: 50 | New Error: 0.06400598575958981
Iteration: 100 | New Error: 0.058433037370993236

Iteration: 117 | Best Mean-Squared-Error: 0.05752081088841266

Iteration: 0 | New Error: 0.8963682775356187

Iteration: 2 | Best Mean-Squared-Error: 0.08367323064404149

Iteration: 0 | New Error: 0.8708300990413758

Iteration: 1 | Best Mean-Squared-Error: 0.8708300990413758

Iteration: 0 | New Error: 0.9124768603882227

Iteration: 1 | Best Mean-Squared-Error: 0.9124768603882227

Iteration: 0 | New Error: 0.8751504479368423
Iteration: 50 | New Error: 0.06293362412846389
Iteration: 100 | New Error: 0.05777884091060555

Iteration: 105 | Best Mean-Squared-Error: 0.057505834654802655

Iteration: 0 | New Error: 0.9272338279801499

Iteration: 2 | Best Mean-Squared-Error: 0.07763651467480635

Iteration: 0 | New Error: 0.8847042801516569

Iteration: 1 | Best Mean-Squared-Error: 0.8847042801516569

Iteration: 0 | New Error: 0.8588810387665395

Iteration: 1 | Best Mean-Squared-Error: 0.8588810387665395

Iteration: 0 | New Error: 0.8995632816158183

Iteration: 2 | Best Mean-Squared-Error: 0.7139115804283251

Iteration: 0 | New Error: 0.9024620936600798

Iteration: 1 | Best Mean-Squared-Error: 0.9024620936600798

Iteration: 0 | New Error: 0.9138282571984846

Iteration: 1 | Best Mean-Squared-Error: 0.9138282571984846

Iteration: 0 | New Error: 0.8841919130833651

Iteration: 1 | Best Mean-Squared-Error: 0.8841919130833651

Iteration: 0 | New Error: 0.8750356111913209

Iteration: 4 | Best Mean-Squared-Error: 0.0699914960277122


Fold 0 | Number of Hidden Layers: 0
Number of nodes per hidden layer: []
Learning Rate: 0.01 | Momentum Constant: 0.001
Fold 0
Output: -0.5949580811589842 | Original: -0.6209086814118165
Output: -0.582911487519681 | Original: -0.5835128077030408
Output: -0.4967258268407042 | Original: -0.5461169339942652
Output: -0.37500387452120176 | Original: -0.5211863515217481
Output: -0.372498568281432 | Original: -0.5087210602854896
Output: -0.4468863278027958 | Original: -0.47755783219484316
Output: -0.22304489376483472 | Original: -0.45885989534045535
Output: -0.3879399253142821 | Original: -0.43392931286793823
Output: -0.384114663034653 | Original: -0.4089987303954212
Output: -0.09414360248194688 | Original: -0.37783550230477475
Output: -0.024027165679884645 | Original: -0.34043962859599913
Output: -0.15575276925890422 | Original: -0.27811317241470634
Output: -0.38038709534519255 | Original: -0.2407172987059307
Output: -0.10685174842880667 | Original: -0.18462348814276722
Output: -0.26945108708862364 | Original: 0.02105381725549887
Output: 0.3865502780737051 | Original: 0.18933524894498932
Output: 0.5002838277305115 | Original: 0.5134328210877116
Output: 0.41646305247465454 | Original: 0.9559506599748901
Output: 1.4738277943981148 | Original: 1.8160557552767302
Overall Mean-Squared Error for Fold 0: 0.04500397794465436

