Done Abalone
Iteration: 0 | New Error: 1.0060074777063863

Iteration: 4 | Best Mean-Squared-Error: 0.8043701721251564

Iteration: 0 | New Error: 1.0060319198613887

Iteration: 1 | Best Mean-Squared-Error: 1.0060319198613887

Iteration: 0 | New Error: 1.0060653319926796

Iteration: 3 | Best Mean-Squared-Error: 0.7911263378513377

Iteration: 0 | New Error: 1.0060207430448525

Iteration: 1 | Best Mean-Squared-Error: 1.0060207430448525

Iteration: 0 | New Error: 1.0061946752282367

Iteration: 1 | Best Mean-Squared-Error: 1.0061946752282367

Iteration: 0 | New Error: 1.0059493668882145

Iteration: 2 | Best Mean-Squared-Error: 0.7823658484526775

Iteration: 0 | New Error: 1.0059914307398465

Iteration: 1 | Best Mean-Squared-Error: 1.0059914307398465

Iteration: 0 | New Error: 1.006073214059696

Iteration: 2 | Best Mean-Squared-Error: 0.7830598571810503

Iteration: 0 | New Error: 1.0060837545249564

Iteration: 2 | Best Mean-Squared-Error: 0.8137462966666797

Iteration: 0 | New Error: 1.0060270431760567

Iteration: 1 | Best Mean-Squared-Error: 1.0060270431760567

Iteration: 0 | New Error: 1.0061169923455915

Iteration: 1 | Best Mean-Squared-Error: 1.0061169923455915

Iteration: 0 | New Error: 1.0059718926416528

Iteration: 1 | Best Mean-Squared-Error: 1.0059718926416528

Iteration: 0 | New Error: 1.0059149051116378

Iteration: 1 | Best Mean-Squared-Error: 1.0059149051116378

Iteration: 0 | New Error: 1.0060433351168625

Iteration: 1 | Best Mean-Squared-Error: 1.0060433351168625

Iteration: 0 | New Error: 1.006082352495571

Iteration: 1 | Best Mean-Squared-Error: 1.006082352495571

Iteration: 0 | New Error: 1.0060724092475826

Iteration: 3 | Best Mean-Squared-Error: 0.8188370850732247

Iteration: 0 | New Error: 1.0060490638717008

Iteration: 3 | Best Mean-Squared-Error: 0.8203327486264873

Iteration: 0 | New Error: 1.0060008826321831

Iteration: 1 | Best Mean-Squared-Error: 1.0060008826321831

Iteration: 0 | New Error: 1.006177877349016

Iteration: 1 | Best Mean-Squared-Error: 1.006177877349016

Iteration: 0 | New Error: 1.0060055392202187

Iteration: 1 | Best Mean-Squared-Error: 1.0060055392202187

Iteration: 0 | New Error: 1.005988580529702

Iteration: 2 | Best Mean-Squared-Error: 0.9184115165421257

