Done Abalone
Iteration: 0 | New Error: 1.0060861557806546

Iteration: 1 | Best Mean-Squared-Error: 1.0060861557806546

Iteration: 0 | New Error: 1.006027498846632

Iteration: 1 | Best Mean-Squared-Error: 1.006027498846632

Iteration: 0 | New Error: 1.0061284723553685

Iteration: 3 | Best Mean-Squared-Error: 0.79164434302065

Iteration: 0 | New Error: 1.0060064773723654

Iteration: 2 | Best Mean-Squared-Error: 0.7890158002253598

Iteration: 0 | New Error: 1.0063423126746356

Iteration: 1 | Best Mean-Squared-Error: 1.0063423126746356

Iteration: 0 | New Error: 1.006093992920217

Iteration: 2 | Best Mean-Squared-Error: 0.781756075231826

Iteration: 0 | New Error: 1.0060017213638197

Iteration: 1 | Best Mean-Squared-Error: 1.0060017213638197

Iteration: 0 | New Error: 1.0062963999736634

Iteration: 1 | Best Mean-Squared-Error: 1.0062963999736634

Iteration: 0 | New Error: 1.0059957110729598

Iteration: 3 | Best Mean-Squared-Error: 0.8161049834508864

Iteration: 0 | New Error: 1.006026951045957

Iteration: 1 | Best Mean-Squared-Error: 1.006026951045957

Iteration: 0 | New Error: 1.0060543780389914

Iteration: 2 | Best Mean-Squared-Error: 0.8158467394688368

Iteration: 0 | New Error: 1.0064297877847674

Iteration: 1 | Best Mean-Squared-Error: 1.0064297877847674

Iteration: 0 | New Error: 1.0060597680330137

Iteration: 1 | Best Mean-Squared-Error: 1.0060597680330137

Iteration: 0 | New Error: 1.0063033689534595

Iteration: 1 | Best Mean-Squared-Error: 1.0063033689534595

Iteration: 0 | New Error: 1.00592759503071

Iteration: 1 | Best Mean-Squared-Error: 1.00592759503071

Iteration: 0 | New Error: 1.006528080498345

Iteration: 1 | Best Mean-Squared-Error: 1.006528080498345

Iteration: 0 | New Error: 1.0060593364740555

Iteration: 1 | Best Mean-Squared-Error: 1.0060593364740555

Iteration: 0 | New Error: 1.006130138475153

Iteration: 2 | Best Mean-Squared-Error: 0.8505618520802982

Iteration: 0 | New Error: 1.0060257864996198

Iteration: 1 | Best Mean-Squared-Error: 1.0060257864996198

Iteration: 0 | New Error: 1.0059658088014765

Iteration: 1 | Best Mean-Squared-Error: 1.0059658088014765

Iteration: 0 | New Error: 1.0061519322715076

Iteration: 1 | Best Mean-Squared-Error: 1.0061519322715076

Iteration: 0 | New Error: 1.0059985950345445

Iteration: 1 | Best Mean-Squared-Error: 1.0059985950345445

Iteration: 0 | New Error: 1.006028874991355

Iteration: 1 | Best Mean-Squared-Error: 1.006028874991355

Iteration: 0 | New Error: 1.006320263333347

Iteration: 1 | Best Mean-Squared-Error: 1.006320263333347

Iteration: 0 | New Error: 1.0060909514527896

Iteration: 1 | Best Mean-Squared-Error: 1.0060909514527896

Iteration: 0 | New Error: 1.0060452825777288

Iteration: 1 | Best Mean-Squared-Error: 1.0060452825777288

Iteration: 0 | New Error: 1.0060507070818614

Iteration: 1 | Best Mean-Squared-Error: 1.0060507070818614

Iteration: 0 | New Error: 1.0060661538445428

Iteration: 1 | Best Mean-Squared-Error: 1.0060661538445428

Iteration: 0 | New Error: 1.0060970981778854

Iteration: 1 | Best Mean-Squared-Error: 1.0060970981778854

Iteration: 0 | New Error: 1.0061527995429684

Iteration: 1 | Best Mean-Squared-Error: 1.0061527995429684

Iteration: 0 | New Error: 1.0062372477539012

Iteration: 1 | Best Mean-Squared-Error: 1.0062372477539012

Iteration: 0 | New Error: 1.0061706081957458

Iteration: 1 | Best Mean-Squared-Error: 1.0061706081957458

Iteration: 0 | New Error: 1.0060378045504819

Iteration: 1 | Best Mean-Squared-Error: 1.0060378045504819

Iteration: 0 | New Error: 1.006093487177417

Iteration: 3 | Best Mean-Squared-Error: 0.7936494634801559

Iteration: 0 | New Error: 1.0060248282630428

Iteration: 1 | Best Mean-Squared-Error: 1.0060248282630428

Iteration: 0 | New Error: 1.0059960615717105

Iteration: 1 | Best Mean-Squared-Error: 1.0059960615717105

Iteration: 0 | New Error: 1.006116804820251

Iteration: 1 | Best Mean-Squared-Error: 1.006116804820251

Iteration: 0 | New Error: 1.006043577316524

Iteration: 1 | Best Mean-Squared-Error: 1.006043577316524

Iteration: 0 | New Error: 1.0059129802580953

Iteration: 1 | Best Mean-Squared-Error: 1.0059129802580953

Iteration: 0 | New Error: 1.006085314410028

Iteration: 2 | Best Mean-Squared-Error: 0.7777650863720924

Iteration: 0 | New Error: 1.0060184322687384

Iteration: 2 | Best Mean-Squared-Error: 0.8134416709739885

Iteration: 0 | New Error: 1.0060074894343791

Iteration: 1 | Best Mean-Squared-Error: 1.0060074894343791

Iteration: 0 | New Error: 1.0060153275999861

Iteration: 1 | Best Mean-Squared-Error: 1.0060153275999861

Iteration: 0 | New Error: 1.0060683183152617

Iteration: 1 | Best Mean-Squared-Error: 1.0060683183152617

Iteration: 0 | New Error: 1.0060745490685514

Iteration: 3 | Best Mean-Squared-Error: 0.8190557628594483

Iteration: 0 | New Error: 1.0060701937073329

Iteration: 1 | Best Mean-Squared-Error: 1.0060701937073329

Iteration: 0 | New Error: 1.0061671694465786

Iteration: 1 | Best Mean-Squared-Error: 1.0061671694465786

Iteration: 0 | New Error: 1.0060595466633357

Iteration: 1 | Best Mean-Squared-Error: 1.0060595466633357

Iteration: 0 | New Error: 1.0060229027535779

Iteration: 1 | Best Mean-Squared-Error: 1.0060229027535779

Iteration: 0 | New Error: 1.0060421244440627

Iteration: 1 | Best Mean-Squared-Error: 1.0060421244440627

Iteration: 0 | New Error: 1.006150352023315

Iteration: 1 | Best Mean-Squared-Error: 1.006150352023315

Iteration: 0 | New Error: 1.0060916801852156

Iteration: 1 | Best Mean-Squared-Error: 1.0060916801852156

Iteration: 0 | New Error: 1.0059611933479262

Iteration: 1 | Best Mean-Squared-Error: 1.0059611933479262

Iteration: 0 | New Error: 1.0062801091498133

Iteration: 1 | Best Mean-Squared-Error: 1.0062801091498133

Iteration: 0 | New Error: 1.0061480206982316

Iteration: 4 | Best Mean-Squared-Error: 0.8377826223825191

Iteration: 0 | New Error: 1.0060836379596954

Iteration: 2 | Best Mean-Squared-Error: 0.9339212133206842

Iteration: 0 | New Error: 1.0060049786988392

Iteration: 1 | Best Mean-Squared-Error: 1.0060049786988392

Iteration: 0 | New Error: 1.0059965767905945

Iteration: 1 | Best Mean-Squared-Error: 1.0059965767905945

Iteration: 0 | New Error: 1.0063977764634315

Iteration: 1 | Best Mean-Squared-Error: 1.0063977764634315

Iteration: 0 | New Error: 1.006176323745144

Iteration: 1 | Best Mean-Squared-Error: 1.006176323745144

Iteration: 0 | New Error: 1.0060673164884244

Iteration: 1 | Best Mean-Squared-Error: 1.0060673164884244

Iteration: 0 | New Error: 1.006188124835027

Iteration: 1 | Best Mean-Squared-Error: 1.006188124835027

Iteration: 0 | New Error: 1.0060917920998624

Iteration: 1 | Best Mean-Squared-Error: 1.0060917920998624

Iteration: 0 | New Error: 1.006024654593926

Iteration: 1 | Best Mean-Squared-Error: 1.006024654593926

Iteration: 0 | New Error: 1.0060009809276347

Iteration: 4 | Best Mean-Squared-Error: 0.8046526665445752

Iteration: 0 | New Error: 1.005929911411518

Iteration: 1 | Best Mean-Squared-Error: 1.005929911411518

Iteration: 0 | New Error: 1.0060080662679414

Iteration: 1 | Best Mean-Squared-Error: 1.0060080662679414

Iteration: 0 | New Error: 1.0060999545746359

Iteration: 2 | Best Mean-Squared-Error: 0.7878407214743904

Iteration: 0 | New Error: 1.0060789110278532

Iteration: 1 | Best Mean-Squared-Error: 1.0060789110278532

Iteration: 0 | New Error: 1.0060961896037173

Iteration: 1 | Best Mean-Squared-Error: 1.0060961896037173

Iteration: 0 | New Error: 1.006016907027547

Iteration: 1 | Best Mean-Squared-Error: 1.006016907027547

Iteration: 0 | New Error: 1.006074432686024

Iteration: 1 | Best Mean-Squared-Error: 1.006074432686024

Iteration: 0 | New Error: 1.0061921007115204

Iteration: 1 | Best Mean-Squared-Error: 1.0061921007115204

Iteration: 0 | New Error: 1.0059903864972193

Iteration: 3 | Best Mean-Squared-Error: 0.8169176194259242

Iteration: 0 | New Error: 1.0060310410628146

Iteration: 1 | Best Mean-Squared-Error: 1.0060310410628146

Iteration: 0 | New Error: 1.005987898556778

Iteration: 2 | Best Mean-Squared-Error: 0.8254250144164392

Iteration: 0 | New Error: 1.0061949562225254

Iteration: 1 | Best Mean-Squared-Error: 1.0061949562225254

Iteration: 0 | New Error: 1.0060010362837886

Iteration: 1 | Best Mean-Squared-Error: 1.0060010362837886

Iteration: 0 | New Error: 1.0060249677751407

Iteration: 1 | Best Mean-Squared-Error: 1.0060249677751407

Iteration: 0 | New Error: 1.0062181585222794

Iteration: 1 | Best Mean-Squared-Error: 1.0062181585222794

Iteration: 0 | New Error: 1.0060422133715015

Iteration: 3 | Best Mean-Squared-Error: 0.8246257942242539

Iteration: 0 | New Error: 1.0060004151771635

Iteration: 1 | Best Mean-Squared-Error: 1.0060004151771635

Iteration: 0 | New Error: 1.0060929613931662

Iteration: 1 | Best Mean-Squared-Error: 1.0060929613931662

Iteration: 0 | New Error: 1.0060574612930793

Iteration: 1 | Best Mean-Squared-Error: 1.0060574612930793

Iteration: 0 | New Error: 1.0060301887085172

Iteration: 1 | Best Mean-Squared-Error: 1.0060301887085172

Iteration: 0 | New Error: 1.005978281677774

Iteration: 1 | Best Mean-Squared-Error: 1.005978281677774

Iteration: 0 | New Error: 1.0059742484125629

Iteration: 1 | Best Mean-Squared-Error: 1.0059742484125629

Iteration: 0 | New Error: 1.0060501979197616

Iteration: 1 | Best Mean-Squared-Error: 1.0060501979197616

Iteration: 0 | New Error: 1.0060303285621444

Iteration: 1 | Best Mean-Squared-Error: 1.0060303285621444

Iteration: 0 | New Error: 1.0059963942169998

Iteration: 1 | Best Mean-Squared-Error: 1.0059963942169998

Iteration: 0 | New Error: 1.0060411445536976

Iteration: 1 | Best Mean-Squared-Error: 1.0060411445536976

Iteration: 0 | New Error: 1.0059856749717824

Iteration: 1 | Best Mean-Squared-Error: 1.0059856749717824

Iteration: 0 | New Error: 1.0059911491627518

Iteration: 1 | Best Mean-Squared-Error: 1.0059911491627518

Iteration: 0 | New Error: 1.0061480592197047

Iteration: 1 | Best Mean-Squared-Error: 1.0061480592197047

Iteration: 0 | New Error: 1.0066801142194324

Iteration: 1 | Best Mean-Squared-Error: 1.0066801142194324

Iteration: 0 | New Error: 1.0060705746314627

Iteration: 1 | Best Mean-Squared-Error: 1.0060705746314627

Iteration: 0 | New Error: 1.006086257274898

Iteration: 1 | Best Mean-Squared-Error: 1.006086257274898

Iteration: 0 | New Error: 1.0061095609951438

Iteration: 1 | Best Mean-Squared-Error: 1.0061095609951438

Iteration: 0 | New Error: 1.0060153046531475

Iteration: 1 | Best Mean-Squared-Error: 1.0060153046531475

Iteration: 0 | New Error: 1.0060556898480884

Iteration: 1 | Best Mean-Squared-Error: 1.0060556898480884

Iteration: 0 | New Error: 1.0059493780217033

Iteration: 1 | Best Mean-Squared-Error: 1.0059493780217033

