Done Abalone
Iteration: 0 | New Error: 1.00603363248009

Iteration: 1 | Best Mean-Squared-Error: 1.00603363248009

Iteration: 0 | New Error: 1.0060419592770427

Iteration: 1 | Best Mean-Squared-Error: 1.0060419592770427

Iteration: 0 | New Error: 1.006003896832428

Iteration: 1 | Best Mean-Squared-Error: 1.006003896832428

Iteration: 0 | New Error: 1.0060571438141759

Iteration: 1 | Best Mean-Squared-Error: 1.0060571438141759

Iteration: 0 | New Error: 1.0060134889007897

Iteration: 1 | Best Mean-Squared-Error: 1.0060134889007897

Iteration: 0 | New Error: 1.0060074748469758

Iteration: 1 | Best Mean-Squared-Error: 1.0060074748469758

Iteration: 0 | New Error: 1.0060213022705682

Iteration: 1 | Best Mean-Squared-Error: 1.0060213022705682

Iteration: 0 | New Error: 1.0060390217582162

Iteration: 1 | Best Mean-Squared-Error: 1.0060390217582162

Iteration: 0 | New Error: 1.0060188180296725

Iteration: 1 | Best Mean-Squared-Error: 1.0060188180296725

Iteration: 0 | New Error: 1.0061141407406737

Iteration: 1 | Best Mean-Squared-Error: 1.0061141407406737

Iteration: 0 | New Error: 1.0060784699890102

Iteration: 1 | Best Mean-Squared-Error: 1.0060784699890102

Iteration: 0 | New Error: 1.0063045619952877

Iteration: 1 | Best Mean-Squared-Error: 1.0063045619952877

Iteration: 0 | New Error: 1.0060085250811328

Iteration: 1 | Best Mean-Squared-Error: 1.0060085250811328

Iteration: 0 | New Error: 1.006104870715111

Iteration: 1 | Best Mean-Squared-Error: 1.006104870715111

Iteration: 0 | New Error: 1.0060570432447573

Iteration: 1 | Best Mean-Squared-Error: 1.0060570432447573

Iteration: 0 | New Error: 1.006033246807011

Iteration: 1 | Best Mean-Squared-Error: 1.006033246807011

Iteration: 0 | New Error: 1.0061209390102102

Iteration: 1 | Best Mean-Squared-Error: 1.0061209390102102

Iteration: 0 | New Error: 1.0060166793289727

Iteration: 1 | Best Mean-Squared-Error: 1.0060166793289727

Iteration: 0 | New Error: 1.0060263441582835

Iteration: 1 | Best Mean-Squared-Error: 1.0060263441582835

Iteration: 0 | New Error: 1.0061865604594888

Iteration: 26 | Best Mean-Squared-Error: 0.821345298093116

Iteration: 0 | New Error: 1.0060022635343473

Iteration: 1 | Best Mean-Squared-Error: 1.0060022635343473

