Done Forest Fires
Iteration: 0 | New Error: 0.5252187803852769

Iteration: 11 | Best Mean-Squared-Error: 0.5088788936659399

Iteration: 0 | New Error: 0.5257746887132929

Iteration: 2 | Best Mean-Squared-Error: 0.5146176522823718

Iteration: 0 | New Error: 0.5269424691328473

Iteration: 1 | Best Mean-Squared-Error: 0.5269424691328473

Iteration: 0 | New Error: 0.5242793885872371

Iteration: 1 | Best Mean-Squared-Error: 0.5242793885872371

Iteration: 0 | New Error: 0.5269205388031922

Iteration: 8 | Best Mean-Squared-Error: 0.509887660349386

Iteration: 0 | New Error: 0.523926912274244

Iteration: 2 | Best Mean-Squared-Error: 0.5133712848501532

Iteration: 0 | New Error: 0.5237620780642487

Iteration: 1 | Best Mean-Squared-Error: 0.5237620780642487

Iteration: 0 | New Error: 0.5266134775798875

Iteration: 1 | Best Mean-Squared-Error: 0.5266134775798875

Iteration: 0 | New Error: 0.5246160239471171

Iteration: 9 | Best Mean-Squared-Error: 0.5092172774811455

Iteration: 0 | New Error: 0.5286589318595567

Iteration: 3 | Best Mean-Squared-Error: 0.5110489385338349

Iteration: 0 | New Error: 0.5223510186510355

Iteration: 1 | Best Mean-Squared-Error: 0.5223510186510355

Iteration: 0 | New Error: 0.526721835839625

Iteration: 1 | Best Mean-Squared-Error: 0.526721835839625

Iteration: 0 | New Error: 0.5265201880564568

Iteration: 9 | Best Mean-Squared-Error: 0.5092510523033033

Iteration: 0 | New Error: 0.5266073396764498

Iteration: 2 | Best Mean-Squared-Error: 0.5137522189795246

Iteration: 0 | New Error: 0.5240364651397702

Iteration: 1 | Best Mean-Squared-Error: 0.5240364651397702

Iteration: 0 | New Error: 0.5229143193647768

Iteration: 1 | Best Mean-Squared-Error: 0.5229143193647768

Iteration: 0 | New Error: 0.5244841623692492

Iteration: 1 | Best Mean-Squared-Error: 0.5244841623692492

Iteration: 0 | New Error: 0.5236829447791617

Iteration: 1 | Best Mean-Squared-Error: 0.5236829447791617

Iteration: 0 | New Error: 0.5257171417384461

Iteration: 1 | Best Mean-Squared-Error: 0.5257171417384461

Iteration: 0 | New Error: 0.5253862798180864

Iteration: 1 | Best Mean-Squared-Error: 0.5253862798180864

Iteration: 0 | New Error: 0.525872835564665

Iteration: 1 | Best Mean-Squared-Error: 0.525872835564665


Fold 6 | Number of Hidden Layers: 0
Number of nodes per hidden layer: []
Learning Rate: 0.01 | Momentum Constant: 0.1
Fold 6
Output: -0.22697556348337294 | Original: -0.20201978829184197
Output: -0.2560803233843623 | Original: -0.20201978829184197
Output: -0.3785422522419405 | Original: -0.20201978829184197
Output: -0.05046111224152864 | Original: -0.20201978829184197
Output: -0.11957866167540414 | Original: -0.20201978829184197
Output: 0.11316764751303544 | Original: -0.20201978829184197
Output: 0.1106432822562702 | Original: -0.20201978829184197
Output: -0.09430515319810395 | Original: -0.20201978829184197
Output: 0.21025560026250578 | Original: -0.20201978829184197
Output: 0.055684752203997975 | Original: -0.20201978829184197
Output: -0.09437256090158627 | Original: -0.20201978829184197
Output: 0.004539743732397204 | Original: -0.20201978829184197
Output: -0.2257636806122582 | Original: -0.20201978829184197
Output: -0.035807914211366504 | Original: -0.20201978829184197
Output: -0.002537761229686568 | Original: -0.20201978829184197
Output: -0.023413401123559618 | Original: -0.20201978829184197
Output: -0.10836274159062753 | Original: -0.20201978829184197
Output: -0.0237687425614654 | Original: -0.20201978829184197
Output: -0.12630229768059087 | Original: -0.20201978829184197
Output: 0.04010621991641371 | Original: -0.20201978829184197
Output: -0.20177730685771705 | Original: -0.20201978829184197
Output: 0.11017669513304866 | Original: -0.20201978829184197
Output: 0.13904825534302462 | Original: -0.20201978829184197
Output: -0.07286809292050944 | Original: -0.1955726620997444
Output: 0.03131024384788446 | Original: -0.19085525269089249
Output: -0.004773841420976442 | Original: -0.1851943614002702
Output: -0.13148488285650056 | Original: -0.17906172916876276
Output: -0.13214700711618618 | Original: -0.17623128352345163
Output: 0.021326719661999213 | Original: -0.1713566271343047
Output: -0.14350582655705207 | Original: -0.16726820564663303
Output: 0.009771317719448953 | Original: -0.1589341156909947
Output: -0.07662577279545721 | Original: -0.15012828479447116
Output: -0.06525909258305543 | Original: -0.1402217250358822
Output: -0.09068530894492524 | Original: -0.12528326190785122
Output: 0.20924507427554284 | Original: -0.11081653972070542
Output: 0.11667043754683644 | Original: -0.10075273298182137
Output: 0.012009524100336975 | Original: -0.08864471549910154
Output: -0.1866853679116972 | Original: -0.07370625237107055
Output: 0.009482117969021785 | Original: -0.04933297042533576
Output: -0.21660520153935364 | Original: -0.0301488388293381
Output: -0.12548708353614135 | Original: -0.003259605198882309
Output: 0.12605393486408628 | Original: 0.04957538018025885
Output: -0.18614136055259162 | Original: 0.17914689194339076
Output: -0.039518644666009975 | Original: 0.2615443096180038
Output: -0.04887729118435333 | Original: 0.4030665918835604
Output: 0.010645768140169903 | Original: 0.6791922892816911
Output: -0.027214400502857155 | Original: 1.4237567409788146
Overall Mean-Squared Error for Fold 6: 0.09306722387433662

