Done Machine
Iteration: 0 | New Error: 0.8954959727006785

Iteration: 1 | Best Mean-Squared-Error: 0.8954959727006785

Iteration: 0 | New Error: 0.8954960312777499

Iteration: 1 | Best Mean-Squared-Error: 0.8954960312777499

Iteration: 0 | New Error: 0.8955819110144004

Iteration: 11 | Best Mean-Squared-Error: 0.6503927954688716

Iteration: 0 | New Error: 0.8956231522103987

Iteration: 28 | Best Mean-Squared-Error: 0.4585461802902421

Iteration: 0 | New Error: 0.8955406947291014

Iteration: 11 | Best Mean-Squared-Error: 0.4932789326598507

Iteration: 0 | New Error: 0.8960433350600007

Iteration: 11 | Best Mean-Squared-Error: 0.46649886120369133

Iteration: 0 | New Error: 0.8953888974031092

Iteration: 11 | Best Mean-Squared-Error: 0.4497273492066498

Iteration: 0 | New Error: 0.8954738224439961

Iteration: 11 | Best Mean-Squared-Error: 0.4411842064242102

Iteration: 0 | New Error: 0.8954162589892227

Iteration: 10 | Best Mean-Squared-Error: 0.42988371421516564

Iteration: 0 | New Error: 0.8953815567323712

Iteration: 19 | Best Mean-Squared-Error: 0.4438966110121952

Iteration: 0 | New Error: 0.8955763466581943

Iteration: 1 | Best Mean-Squared-Error: 0.8955763466581943

Iteration: 0 | New Error: 0.8954875794977869

Iteration: 2 | Best Mean-Squared-Error: 0.687968026296029

Iteration: 0 | New Error: 0.8957964293063267

Iteration: 2 | Best Mean-Squared-Error: 0.6033320332922847

Iteration: 0 | New Error: 0.8954758838331579

Iteration: 2 | Best Mean-Squared-Error: 0.6045948253045772

Iteration: 0 | New Error: 0.8954979845029483

Iteration: 2 | Best Mean-Squared-Error: 0.5448027230128794

Iteration: 0 | New Error: 0.8956036885773434

Iteration: 2 | Best Mean-Squared-Error: 0.43529453162696546

Iteration: 0 | New Error: 0.8958192852238296

Iteration: 2 | Best Mean-Squared-Error: 0.4445498549430374

Iteration: 0 | New Error: 0.8954491673433462

Iteration: 2 | Best Mean-Squared-Error: 0.4752971628823654

Iteration: 0 | New Error: 0.8955500121898797

Iteration: 2 | Best Mean-Squared-Error: 0.45219214855623724

Iteration: 0 | New Error: 0.8956640609396983

Iteration: 3 | Best Mean-Squared-Error: 0.4674929215471234

Iteration: 0 | New Error: 0.8955345835144132

Iteration: 1 | Best Mean-Squared-Error: 0.8955345835144132

Iteration: 0 | New Error: 0.8958036285170548

Iteration: 1 | Best Mean-Squared-Error: 0.8958036285170548

Iteration: 0 | New Error: 0.8954884179440523

Iteration: 4 | Best Mean-Squared-Error: 0.5146565316171697

