Done Forest Fires
Iteration: 0 | New Error: 0.5248631381080958

Iteration: 7 | Best Mean-Squared-Error: 0.5243924543299089

Iteration: 0 | New Error: 0.5254832923347086

Iteration: 9 | Best Mean-Squared-Error: 0.5243925829738711

Iteration: 0 | New Error: 0.5246218167249501

Iteration: 1 | Best Mean-Squared-Error: 0.5246218167249501

Iteration: 0 | New Error: 0.524720168809051

Iteration: 3 | Best Mean-Squared-Error: 0.5244550762976488

Iteration: 0 | New Error: 0.5246160630832695

Iteration: 1 | Best Mean-Squared-Error: 0.5246160630832695

Iteration: 0 | New Error: 0.5245356481907612

Iteration: 1 | Best Mean-Squared-Error: 0.5245356481907612

Iteration: 0 | New Error: 0.5248257505494318

Iteration: 1 | Best Mean-Squared-Error: 0.5248257505494318

Iteration: 0 | New Error: 0.5246137265559927

Iteration: 1 | Best Mean-Squared-Error: 0.5246137265559927

Iteration: 0 | New Error: 0.5247673250677088

Iteration: 1 | Best Mean-Squared-Error: 0.5247673250677088

Iteration: 0 | New Error: 0.5248650312975759

Iteration: 1 | Best Mean-Squared-Error: 0.5248650312975759

Iteration: 0 | New Error: 0.5245300950460176

Iteration: 2 | Best Mean-Squared-Error: 0.5244157256595258

Iteration: 0 | New Error: 0.5246184362888872

Iteration: 1 | Best Mean-Squared-Error: 0.5246184362888872

Iteration: 0 | New Error: 0.5249898263013889

Iteration: 1 | Best Mean-Squared-Error: 0.5249898263013889

Iteration: 0 | New Error: 0.5246968963577986

Iteration: 1 | Best Mean-Squared-Error: 0.5246968963577986

Iteration: 0 | New Error: 0.5248347499228525

Iteration: 1 | Best Mean-Squared-Error: 0.5248347499228525

Iteration: 0 | New Error: 0.5254782668243734

Iteration: 7 | Best Mean-Squared-Error: 0.5243853776977302

Iteration: 0 | New Error: 0.5245520176968304

Iteration: 1 | Best Mean-Squared-Error: 0.5245520176968304

Iteration: 0 | New Error: 0.5245047297339668

Iteration: 1 | Best Mean-Squared-Error: 0.5245047297339668

Iteration: 0 | New Error: 0.5250156121095088

Iteration: 1 | Best Mean-Squared-Error: 0.5250156121095088

Iteration: 0 | New Error: 0.5249815402925252

